date,UNH,HD,MCD,MSFT,AMGN,CAT,BA,HON,CVX,TRV,JNJ,AAPL,AXP,PG,WMT,JPM,IBM,NKE,MRK,MMM,DIS,KO,CSCO,VZ,WBA,INTC
1999-05-05,6.147427,24.212849,22.787697,24.629131,22.980324,17.344669,28.214098,33.965649,20.737427,16.143841,25.543627,0.356672,27.315159,24.325331,29.50246,26.579977,56.884518,6.064045,28.993876,24.179508,23.011723,18.342981,19.398684,17.764837,16.308023,18.533665
1999-05-06,5.931507,23.46665,22.892872,24.259506,22.589268,17.411257,28.73362,34.278835,20.271135,17.018295,26.52869,0.3377,27.658224,24.575434,28.070276,25.70986,56.177097,6.088303,29.616076,24.11408,22.868198,17.985231,18.693975,17.004034,16.148916,17.284821
1999-05-07,5.995013,23.595304,22.43712,24.609684,23.417387,16.828655,29.253164,35.984097,19.662352,17.758221,26.121069,0.348135,28.436785,24.258657,29.29785,25.979177,58.324837,6.112557,29.665855,24.310394,22.963881,17.627478,18.967117,17.707766,16.228477,17.646799
1999-05-10,5.982312,23.209341,22.156641,24.804216,23.486395,16.445816,28.174152,36.158092,19.947309,17.791847,25.373793,0.343392,27.658224,24.075256,29.584293,26.186356,58.694012,6.094366,28.720123,24.653944,22.772512,17.44861,19.098232,16.946966,15.989821,17.556311
1999-05-11,6.102973,24.392967,23.453804,24.862585,23.578417,16.828655,27.774515,35.392471,20.322947,17.960018,25.220938,0.339598,26.985266,24.442045,30.975515,26.517832,59.331604,6.355121,28.496149,24.866621,22.53331,17.416079,19.557112,17.669725,16.069376,18.044987
1999-05-12,6.147427,24.290033,23.418745,25.057123,23.026333,16.17948,27.303026,34.661652,19.623489,18.699947,25.730457,0.352878,26.602577,24.792168,30.484491,27.284353,60.539707,6.233837,28.496149,24.572145,22.341944,17.285994,20.758932,17.289318,16.347795,18.099285
1999-05-13,6.058519,24.264311,22.927921,24.629131,23.532408,16.146189,27.463388,34.487648,19.571682,19.372604,25.883305,0.350506,26.338669,24.542088,30.770931,27.84371,66.043327,6.112557,29.06855,23.803242,22.485462,17.107109,20.5732,17.802872,16.347795,17.393406
1999-05-14,5.817194,23.929802,22.647461,23.928778,22.45125,16.246065,27.583656,33.652405,19.571682,18.229074,25.312319,0.336752,25.546915,24.625439,30.361746,26.207058,64.231148,6.045853,28.371712,23.639637,22.485462,16.977016,20.179878,17.042067,16.228477,16.796131
1999-05-17,5.740988,24.058462,22.261829,24.629131,21.738146,16.279356,27.26293,33.652405,19.869591,18.128193,25.005726,0.336752,25.678865,25.108955,29.911638,26.062052,63.761341,6.057981,28.645475,23.361534,22.19842,17.464865,20.354689,17.802872,16.069376,17.212414
1999-05-18,5.791791,24.341515,22.822756,24.49295,21.945179,15.630176,28.024683,34.096367,19.31896,18.060915,24.630978,0.343392,26.259483,25.042259,30.402664,26.1035,64.029823,5.960957,27.998394,23.050699,22.628988,17.887663,20.310987,17.004034,15.989821,17.067623
1999-05-19,6.08392,23.801147,22.682524,24.687489,22.336229,15.447083,28.465708,34.375538,19.201645,18.666309,25.448605,0.342918,26.365049,25.342371,29.911638,26.579977,63.325081,5.839678,28.073071,23.543972,22.916039,17.806355,20.376539,17.46051,16.328815,17.284821
1999-05-20,6.769789,23.878344,22.472174,24.41514,23.348381,15.696757,28.626076,33.956741,19.553612,18.699947,25.891476,0.322523,26.048347,25.792534,29.13418,26.579977,62.519638,6.209583,28.769918,23.560429,22.820354,17.676271,20.059689,16.889904,16.846561,16.705635
1999-05-21,6.401453,23.929802,22.367002,24.142778,22.543264,15.879866,28.826523,34.06144,19.48843,18.733578,25.210123,0.333432,25.388559,25.942574,28.315802,26.165634,61.848488,6.300545,28.396595,23.428722,22.581146,17.692524,19.797476,16.889904,16.607597,16.506552
1999-05-24,6.090273,23.62104,21.73596,24.045506,22.15221,15.763333,28.465708,34.305733,19.162537,19.305328,24.665043,0.318254,24.662802,25.058933,28.029375,25.150503,60.069881,6.233837,27.824183,23.659218,22.868198,17.383562,19.120075,16.908924,16.607597,16.198858
1999-05-25,6.147427,22.90056,21.455498,23.734238,22.221218,15.630176,27.623758,33.43327,18.980026,19.776196,23.932579,0.314934,24.174559,25.225651,27.742929,24.466831,59.381939,5.930637,27.177111,23.609823,22.868198,17.432337,18.246017,16.794802,16.647423,15.311994
1999-05-26,5.995013,23.69824,21.59573,24.434595,22.589268,15.397144,26.501158,33.119164,19.61878,19.574389,24.528763,0.33438,25.243416,25.542437,28.11121,24.984758,63.425739,5.985216,26.803795,23.395792,22.963881,17.822617,19.076376,16.985001,16.209341,14.968105
1999-05-27,5.982312,23.389456,21.307325,24.395685,23.118347,14.747972,26.501158,31.688318,19.397173,18.767204,24.596907,0.330112,24.675991,25.075596,26.924562,24.114645,62.28476,5.718393,26.28116,22.654907,22.67683,17.72504,18.879709,16.45244,15.054372,15.384395
1999-05-28,5.925155,23.286531,21.623251,25.115488,23.279371,14.614799,26.982279,32.421173,19.292889,19.170801,25.244198,0.33438,25.560114,24.908888,27.906618,23.990349,62.28476,5.912444,26.92823,22.589037,22.294098,17.822617,19.05452,16.661654,14.815413,15.655877
1999-06-01,5.906105,22.977768,21.693449,24.434595,22.796307,15.646824,27.343111,32.839966,18.862713,18.767204,25.244198,0.340072,24.953114,25.509098,28.438559,23.907475,60.137012,5.857871,27.127329,23.23114,22.054892,17.985231,18.715834,16.699701,15.134023,14.678515
1999-06-02,6.3697,23.337997,21.482841,24.41514,22.727282,15.546951,27.062469,33.572865,19.188601,18.599043,24.988688,0.353353,25.005884,25.142296,29.052338,23.55529,61.076633,5.748715,26.685585,23.527508,22.294098,17.855145,19.251183,16.623613,14.855243,15.040502
1999-06-03,6.503063,24.135654,22.184877,23.773148,22.267223,16.096254,27.303026,33.712444,19.097361,18.666309,25.533766,0.359992,25.678865,24.942213,29.788885,23.741749,60.640362,5.718393,27.310234,23.51104,22.19842,17.903933,19.021744,16.547529,15.970382,14.624226
1999-06-04,6.687234,24.907585,23.027351,24.765322,22.267223,16.728781,28.185041,32.595684,19.097361,18.699947,26.351398,0.36521,26.444239,25.775858,30.116228,24.632589,62.28476,5.821486,28.234732,23.115898,23.442291,18.14785,20.081541,16.77578,16.567776,15.402488
1999-06-07,6.896803,24.753206,22.465714,24.979303,22.336229,16.845301,28.064775,35.073528,19.201645,18.800842,26.146988,0.371376,27.024853,26.025949,29.952564,25.440529,64.701004,5.821486,27.710014,23.889721,23.633657,17.627478,20.168951,16.87088,15.930552,15.47488
1999-06-08,6.725338,24.048731,22.88694,24.706957,21.807152,16.545687,28.104866,35.178211,19.345041,18.329973,25.278261,0.36189,27.23596,25.292353,29.052338,24.819029,62.620335,5.615305,27.435163,23.560429,22.67683,17.627478,19.524328,17.327362,15.731423,14.968105
1999-06-09,6.54752,24.460711,23.027351,25.6213,21.255075,16.379227,27.102556,34.759422,19.31896,18.161812,25.022757,0.367582,26.417826,24.60878,28.88867,24.466831,62.821655,5.403064,27.934896,22.984182,22.53331,17.432337,19.88488,17.346386,15.811076,15.384395
1999-06-10,6.731688,24.254719,23.518789,24.862585,19.759865,16.479095,27.463388,34.480228,19.449318,18.060915,24.392508,0.36521,25.995575,23.808493,28.233961,24.238945,61.882053,5.603179,27.135315,22.934797,22.485462,17.204683,19.305815,17.441484,15.532292,16.035965
1999-06-11,7.087322,24.692427,23.378374,24.317865,19.253786,15.829923,27.343111,34.654728,19.410213,17.82548,24.767241,0.352404,25.659081,23.008196,27.947531,24.280384,61.378708,5.384873,26.61062,22.638432,22.102734,16.806282,19.34952,17.441484,15.333162,15.764476
1999-06-14,7.061921,23.94574,23.167768,24.142778,19.805866,15.963091,26.821907,34.689625,19.762182,18.19545,24.699104,0.344815,24.966301,22.491358,28.233961,24.446125,62.016277,5.481761,26.485682,23.51104,22.19842,16.904095,18.846926,18.525637,16.010208,15.746377
1999-06-15,7.055573,23.508026,23.378374,24.181681,20.357946,15.563596,27.303026,34.829224,20.02289,18.19545,24.71615,0.349558,25.137854,23.074896,27.824766,24.901888,62.217648,5.317852,27.035378,23.659218,22.389786,16.626976,19.436922,18.088173,15.890732,16.126461
1999-06-16,6.934909,24.022987,23.659204,25.212765,20.472963,15.696757,27.423296,36.260075,19.983795,18.767204,24.767241,0.363786,26.180317,22.958185,29.086569,26.642122,64.801636,5.451407,27.435163,23.922653,22.485462,16.659578,20.321917,18.183268,16.527948,17.284821
1999-06-17,6.833297,24.692427,23.975126,25.796396,20.403954,15.680107,27.984583,37.027866,19.540565,18.599043,25.056814,0.35193,26.549795,23.541731,28.594959,26.331373,64.533226,5.536395,27.784977,23.873259,22.963881,16.838886,20.51857,18.449553,16.687254,16.796131
1999-06-18,6.795193,25.130144,23.589001,26.457834,19.529825,16.379227,28.626076,37.690948,19.436287,18.430876,24.733173,0.357621,26.325455,23.450031,28.676884,26.559252,64.835205,5.767078,27.585077,23.97204,23.346607,16.545467,20.868198,18.544655,17.523609,15.909266
1999-06-21,6.687234,25.490625,23.308178,27.683466,19.460823,16.212774,27.583656,38.00502,18.914858,18.430876,24.545803,0.352878,26.668558,23.191605,29.537214,27.677979,66.982971,5.815642,27.760004,23.774469,23.537977,16.056446,21.523745,18.544655,17.284639,16.452251
1999-06-22,6.553869,25.490625,23.167768,26.924738,19.506819,16.02968,27.744049,37.132553,18.797537,18.229074,24.750208,0.344341,26.338669,23.108236,29.455257,27.097897,66.244652,5.633525,27.884918,23.609823,23.059561,16.333561,20.802645,18.316414,17.32448,16.126461
1999-06-23,6.496715,25.130144,22.88694,26.769112,19.598841,15.879866,27.3832,37.307056,19.31896,17.859116,24.665043,0.331535,25.889999,23.191605,29.086569,26.600691,66.009781,5.924915,27.135315,24.037895,22.628988,16.105339,21.633003,18.183268,17.682909,16.37985
1999-06-24,6.357,24.692427,22.465714,26.341116,20.495968,15.713408,27.463388,36.364761,19.110392,17.69095,24.954624,0.3211,25.335781,22.791458,28.390123,26.517832,65.808388,5.858138,27.560087,23.379326,22.628988,16.333561,21.064869,17.955027,17.563438,15.945474
1999-06-25,6.141079,24.821178,22.255085,26.438379,20.587976,15.613538,27.944489,36.783554,18.797537,17.489157,24.699104,0.320151,25.850418,22.758112,28.472052,26.911449,66.11042,6.058467,27.53511,23.247616,22.72467,16.137947,21.436338,18.221313,17.563438,16.017864
1999-06-28,6.407804,25.90259,22.606115,27.002554,21.4161,16.17948,27.744049,35.736595,18.667173,17.833626,24.767241,0.322997,26.444239,22.741449,29.864922,27.387939,65.808388,6.204163,28.009844,22.918327,22.437622,15.926042,21.654854,17.878954,18.678583,16.506552
1999-06-29,6.56657,26.366066,23.273071,27.391647,22.060192,16.279356,28.104866,35.457394,19.540565,17.630199,25.618935,0.344341,26.906075,22.97485,30.684265,27.387939,66.915848,6.228446,28.584545,22.934797,23.059561,15.958639,21.851517,18.392492,18.837877,17.158119
1999-06-30,6.36335,26.546314,23.097557,28.07254,22.405239,15.979741,28.225147,35.178211,19.827354,17.257252,26.70911,0.351455,27.522303,23.508377,31.626514,28.672405,69.39917,6.155596,29.434086,22.901861,23.585819,16.170551,22.528919,19.895086,18.718403,17.230516
1999-07-01,6.185531,26.211576,23.413477,28.383812,22.405239,16.296005,28.265251,35.736595,20.114141,16.986019,26.555792,0.343866,28.15683,22.958185,31.29878,28.621616,70.338814,5.78529,30.083735,22.967712,22.19842,16.920391,22.507061,19.286444,18.479446,18.207878
1999-07-02,6.255389,26.366066,23.06246,28.63673,22.428242,16.495749,28.265251,35.317802,20.075031,16.986019,26.555792,0.351455,29.108604,22.641405,31.954248,28.330181,71.009987,5.439266,30.083735,23.412249,21.672159,16.904095,23.446671,19.020157,18.320127,18.388876
1999-07-06,6.350649,26.597788,22.851841,27.87801,21.715141,15.79663,27.824228,34.480228,20.505209,16.714779,26.4025,0.359518,29.240782,22.791458,32.241016,28.663254,70.338814,5.3907,29.559021,23.840322,21.385117,16.594372,23.315573,19.020157,17.682909,18.497465
1999-07-07,6.179182,27.00976,23.06246,28.733982,23.118347,16.545687,27.984583,35.666794,20.791992,16.850389,26.675051,0.37849,28.712036,23.008196,31.462641,28.184467,71.311974,5.329996,29.858858,23.807392,21.480801,16.43137,23.162609,19.578548,17.882046,18.642262
1999-07-08,6.204585,26.984022,22.816736,28.811811,24.153496,16.296005,28.465708,36.364761,20.46611,16.172316,26.078852,0.413588,28.289007,22.77479,30.807177,28.475891,71.949615,5.238937,30.108723,23.906179,21.289434,16.463964,23.228163,19.119223,18.200653,19.040451
1999-07-09,6.15378,27.112757,25.028206,29.025801,25.510695,16.296005,28.585976,36.748657,20.283609,15.799362,26.181063,0.422126,28.236139,23.141582,31.4217,28.371822,73.761772,5.354278,30.058748,23.593357,21.145908,16.594372,23.446671,19.157488,18.200653,19.185244
1999-07-12,5.899754,26.932524,24.677183,29.317617,24.406536,16.246065,28.666159,36.539261,20.635574,16.409643,26.555792,0.413588,28.606283,23.208282,31.093945,28.01795,73.996704,5.317852,29.983788,23.264082,21.289434,16.44766,22.944098,19.272329,18.559095,18.949949
1999-07-13,5.950558,26.829521,25.133516,29.14253,26.614851,15.946447,29.708572,36.294998,20.257538,17.121632,26.368418,0.407423,28.15683,23.725136,31.175877,27.58082,74.030235,5.232863,29.833872,23.560429,21.098061,16.284655,22.812984,19.061802,18.081181,18.931856
1999-07-14,5.683831,27.189993,24.782494,29.551071,28.386106,15.929799,30.550503,36.992962,20.088078,17.596287,26.198092,0.424497,27.813139,24.241978,31.21685,27.22695,73.694695,5.317852,29.08427,23.181755,21.05022,16.137947,22.834833,19.521128,18.638746,19.692022
1999-07-15,6.191883,28.812124,24.536766,29.375982,29.030201,15.846567,29.989214,37.202362,20.218435,17.257252,26.368418,0.404102,28.394766,24.375349,31.134914,27.351852,73.191299,5.591032,29.184217,23.132364,21.528641,16.692181,23.271862,20.057003,18.877707,19.601536
1999-07-16,6.217285,28.683405,24.782494,30.951777,28.570137,15.782971,29.50811,37.795635,19.944681,17.901424,26.572826,0.402679,28.738461,24.008564,31.462641,27.247772,73.15773,5.730657,28.43462,23.165295,21.432953,16.952995,23.075201,20.305794,19.037014,19.438631
1999-07-19,6.134725,28.760635,24.396347,30.621056,27.02891,16.134443,29.147284,37.062752,19.840393,18.308281,26.146988,0.413114,29.439081,23.941875,31.503607,27.351852,72.285255,5.706373,28.234732,23.264082,21.289434,16.480263,22.703726,20.214895,18.957352,19.565325
1999-07-20,6.36335,26.984022,24.04534,29.045258,26.867887,16.117712,29.027,35.945984,19.462362,18.172655,26.283264,0.401256,28.302233,24.175272,30.725229,26.935528,68.862213,5.645668,27.460146,23.560429,20.954538,16.415064,21.764111,19.961306,18.320127,18.805151
1999-07-21,6.268091,27.112757,24.150642,29.473263,27.488974,16.234863,28.786438,36.294998,19.6579,17.392874,26.555792,0.410268,28.341888,24.093637,29.78301,27.081259,69.264923,5.548539,27.460146,23.708611,20.811014,16.333561,22.048185,20.057003,18.16083,18.986155
1999-07-22,6.350649,26.366066,23.729403,28.344902,26.568848,16.201395,29.427917,36.225174,19.527533,17.935331,26.811314,0.397462,28.976412,24.026712,29.619135,27.747349,66.513153,5.269288,27.735006,23.889721,20.667492,16.463964,21.370783,19.961306,17.961693,18.497465
1999-07-23,6.325245,26.623564,23.589001,28.091993,27.742012,16.335289,29.909027,35.911091,19.566648,17.935331,26.657995,0.404576,28.672365,23.625153,29.455257,27.164499,67.01651,5.378561,27.585077,23.5769,20.523968,16.235754,22.004482,20.037861,18.00152,18.587963
1999-07-26,6.706286,26.288816,23.940022,27.274916,26.867887,16.067503,29.027,35.596996,19.266813,18.206572,26.504692,0.386553,28.870644,23.374182,29.905895,27.601648,66.043327,5.378561,27.310234,23.428722,21.05022,16.44766,21.348934,19.808201,18.16083,18.207878
1999-07-27,6.477663,25.722353,23.6943,27.64456,27.442966,16.100977,29.668486,36.260075,19.097361,18.240459,26.368418,0.407423,30.11326,23.591675,29.864922,27.893066,67.788353,5.245007,27.48514,23.412249,21.624321,16.300961,22.004482,19.693365,18.280304,19.565325
1999-07-28,6.509416,26.829521,23.589001,28.014181,27.627005,16.402233,29.788759,36.294998,19.240759,17.799719,26.095879,0.41264,29.875319,23.056271,29.537214,27.622444,68.929367,5.293572,27.385199,23.478111,21.719999,16.007536,22.135586,19.961306,18.638746,20.361687
1999-07-29,6.318895,26.443312,23.413477,27.060913,27.097918,15.766222,29.027,36.12048,19.058252,17.121632,25.414534,0.408846,29.306879,23.591675,28.840744,26.727377,67.318558,5.208583,26.685585,23.922653,21.241594,16.040144,21.589298,19.98044,18.16083,20.126406
1999-07-30,6.198234,26.288816,23.413477,26.710739,28.2941,15.699283,29.107178,36.12048,19.032171,16.884306,24.818342,0.4226,27.865999,24.244219,27.693684,25.665785,67.486351,5.050746,27.035378,23.165295,21.098061,15.795628,21.720409,19.597681,18.041349,19.981611
1999-08-02,6.287143,25.696617,24.010229,26.399477,28.984194,15.682545,29.387836,35.945984,19.032171,17.460676,25.056814,0.423074,27.509083,24.127094,27.775606,26.061277,65.640617,4.868629,26.93544,23.494566,20.811014,15.665221,21.611149,19.903896,17.722733,20.651287
1999-08-03,5.823545,24.975662,23.799612,26.380011,28.20208,15.498446,30.189692,35.492298,19.397173,17.426777,25.670044,0.41928,26.795254,25.080807,27.488842,26.248625,64.096924,4.783638,26.785517,23.741539,20.523968,15.860827,21.370783,19.597681,17.32448,21.121861
1999-08-04,5.645726,24.254719,23.589001,26.438379,28.36311,15.31434,29.909027,35.771492,19.5145,17.664104,25.073854,0.408371,26.121058,24.846565,26.833368,26.123716,63.627079,4.874698,25.786062,24.169607,19.902031,15.681522,21.152264,19.138357,16.766914,21.094337
1999-08-05,6.395102,23.714014,23.413477,26.691292,29.145212,15.029808,29.668486,35.771492,19.905569,18.10486,24.750208,0.415485,26.887781,25.147734,27.120131,26.186172,66.143936,4.662227,25.586164,24.877584,19.806343,15.877135,21.501888,19.769932,16.727083,20.695993
1999-08-06,6.287143,23.61101,22.641228,26.496729,28.133068,15.464966,29.868938,36.12048,19.983795,17.325058,25.056814,0.410743,26.028543,24.930216,27.038212,25.228647,66.37645,4.76543,24.911533,25.256256,19.519297,15.453302,21.764111,19.578548,16.647423,20.732197
1999-08-09,6.134725,23.044565,22.957138,26.088215,28.271086,15.464966,29.949133,35.596996,20.153244,17.494572,25.363438,0.413114,26.438324,24.478472,26.341763,25.187016,65.671028,4.753289,24.811586,24.959898,19.710663,15.583719,20.911905,19.597681,16.089857,21.275414
1999-08-10,5.874351,23.327784,22.325289,25.815844,27.603996,15.766222,29.548212,34.899014,20.19235,17.019915,25.141985,0.420229,26.332571,25.097528,28.103357,24.749899,64.125809,4.777571,24.886551,25.091618,19.614979,15.600015,20.540428,19.348877,15.731423,20.786533
1999-08-11,5.842597,23.79125,22.114687,26.204947,28.432117,15.866652,29.628222,35.003719,20.035925,17.087732,25.210123,0.452955,26.861349,24.963675,28.431095,25.624126,66.275673,4.856488,24.361834,25.519693,19.806343,15.502208,22.004482,18.908697,16.010208,22.017784
1999-08-12,6.134725,24.460711,21.974268,25.44622,29.260231,16.335289,29.437208,34.689625,20.035925,16.986019,25.823347,0.455326,27.442982,24.645775,29.086569,25.207832,65.099953,4.880769,24.786606,25.486767,19.997709,15.681522,21.567448,19.023523,15.930552,21.999689
1999-08-13,6.395102,26.108583,22.465714,26.360565,30.847464,16.670029,29.195921,35.352711,20.179321,17.053822,26.600336,0.4558,28.487293,24.896761,29.373329,26.352694,66.309235,4.959685,25.486206,25.733719,20.811014,15.600015,22.222996,19.655098,16.368645,23.104193
1999-08-16,6.414155,26.366066,22.957138,26.243839,30.686428,16.686768,29.678505,35.178211,19.996824,16.986019,26.668684,0.459121,28.738461,25.131001,30.151703,26.727377,68.459076,4.9779,25.910995,25.816046,21.385117,15.485913,22.201139,19.789061,16.448294,22.760162
1999-08-17,6.45226,25.979837,23.378374,26.321655,30.042341,16.603083,29.919773,35.631901,19.892519,17.121632,26.873688,0.457698,29.663813,25.53256,30.766205,27.643253,69.063774,5.226795,25.985947,25.79957,21.815685,15.681522,22.463362,20.018721,16.408468,22.886917
1999-08-18,6.45226,25.799601,23.62409,26.457834,29.720306,16.335289,29.678505,35.097218,19.823793,16.986019,26.29282,0.456275,29.029287,25.365238,30.397511,28.309368,66.577965,5.135736,25.910995,25.318707,22.341944,15.257695,22.135586,19.769932,16.309891,22.742064
1999-08-19,6.36335,25.336138,23.132652,26.088215,28.800158,16.151184,29.075277,34.747295,19.836901,17.630199,26.190317,0.445841,29.293671,25.231382,30.192654,27.455917,66.07415,5.111454,26.185837,25.517424,22.485462,15.143589,21.764111,19.061802,16.309891,22.398026
1999-08-20,6.350649,25.876848,23.237963,25.95203,29.467258,16.151184,29.437208,35.237175,19.954983,17.799719,27.044542,0.449161,30.219015,26.034502,30.602337,27.893066,65.43589,5.117525,27.035378,25.550537,22.868198,15.339198,22.419657,18.698174,16.469398,23.158508
1999-08-23,6.414155,26.469069,23.202866,26.905277,30.801453,16.854134,29.557846,36.881813,20.138653,18.274385,27.693739,0.461018,30.959282,26.302219,31.29878,28.53834,66.88031,5.141807,28.009844,26.212894,22.963881,15.339198,22.987787,19.023523,16.270016,24.027634
1999-08-24,6.268091,26.288816,23.06246,28.695074,29.766319,16.870874,29.035076,36.811836,20.138653,18.206572,28.206276,0.458173,31.276546,26.837639,31.175877,28.829758,65.570221,5.099313,27.585077,26.130091,22.820354,15.453302,23.206306,19.253185,15.950997,24.081961
1999-08-25,6.350649,27.06126,24.010229,29.667797,29.973337,16.803925,28.512278,37.476673,19.954983,18.172655,28.906723,0.465761,31.144356,27.473433,31.708443,28.475891,65.771812,5.172161,28.184774,26.312241,22.868198,15.991237,23.992964,19.559395,15.950997,24.244915
1999-08-26,6.280791,25.954092,23.589001,29.453808,29.490265,16.90435,28.552485,36.706863,19.456436,18.240459,28.547953,0.471453,31.131136,26.837639,31.012003,27.976307,66.07415,4.990041,27.510118,26.096981,22.581146,16.056446,24.102219,19.999584,15.631981,23.484421
1999-08-27,6.287143,26.366066,23.799612,29.025801,29.674297,16.502659,28.19055,35.972038,19.469564,18.070955,27.932932,0.491373,30.589151,26.235296,30.602337,27.684891,66.645157,4.892911,27.23527,25.88171,22.294098,16.186852,23.949259,19.482849,15.671851,24.045744
1999-08-30,6.102973,25.490625,23.651445,28.71455,29.789309,15.933602,28.793793,34.607319,19.167805,17.562393,27.984173,0.470978,29.544847,26.369139,29.823967,27.122869,66.208466,4.771498,27.23527,25.169674,21.815685,15.877135,23.337421,18.94698,15.273072,23.828459
1999-08-31,6.179182,25.35253,23.26487,28.811811,30.61743,15.163695,29.155703,34.397373,19.377714,17.392874,27.949997,0.495167,29.082167,26.569927,29.045588,27.872244,66.947533,4.540815,26.860483,25.037209,21.241594,15.600015,23.7089,18.774723,14.794548,23.810343
1999-09-01,6.407804,25.249464,22.632284,28.753448,31.100515,15.531918,28.954624,35.272171,19.351473,17.969233,27.744999,0.520779,29.399422,26.636856,29.496239,27.549604,68.391922,4.777571,27.654474,25.086872,21.480801,15.648922,24.102219,19.061802,15.472468,24.172487
1999-09-02,6.388752,25.146404,22.772865,28.57835,30.433407,15.766222,28.914415,34.922237,19.312113,17.867521,27.33497,0.535483,28.738461,26.804163,29.946873,26.89389,67.652908,4.753289,27.403534,25.517424,21.241594,15.518513,23.861858,18.870426,15.153442,24.715685
1999-09-03,6.496715,26.202772,23.51087,29.842878,31.790592,15.849911,29.236134,35.727081,19.666353,18.308281,27.710833,0.557775,30.033947,27.021698,31.175877,28.309368,69.256912,4.868629,28.306944,25.7658,21.385117,14.96428,24.801477,19.521128,15.352834,25.87451
1999-09-07,6.503063,26.151247,23.756878,29.337063,31.376547,15.632337,28.914415,36.216972,19.561401,18.03705,27.830425,0.579593,29.848881,27.540365,30.315563,27.102062,70.944855,4.935405,27.629374,26.179789,21.959213,14.247029,24.604811,19.635952,15.273072,25.385637
1999-09-08,6.45226,26.640778,23.827164,28.71455,31.123503,15.699283,28.673117,36.671883,19.823793,17.698008,27.471645,0.565364,29.240782,27.50691,30.889107,27.22695,70.273048,5.27536,27.779953,26.36194,22.246258,14.410043,24.102219,19.712515,15.43259,24.896759
1999-09-09,6.293492,27.284883,23.897449,29.278717,31.606575,15.732762,29.035076,36.461918,20.479773,17.935331,27.557066,0.573427,29.320124,27.272652,31.134914,25.811476,72.422905,5.560676,27.779953,26.096981,22.007055,14.344836,24.451851,19.157488,15.273072,25.421841
1999-09-10,6.109323,27.929007,24.389452,29.570522,32.227665,15.197173,29.11549,36.181976,20.125534,17.833626,27.198298,0.587655,29.610924,27.607306,31.257807,25.790676,72.55722,5.451407,28.030901,25.88171,21.337273,14.37745,24.735914,19.138357,14.954055,25.313208
1999-09-13,6.166478,28.186644,24.951742,29.220345,32.043648,15.916862,28.833996,36.077007,19.666353,17.698008,27.147049,0.569158,29.663813,27.222467,31.462641,25.873932,71.146416,5.439266,27.95561,26.096981,21.480801,14.484691,24.714067,19.674232,15.233202,24.444092
1999-09-14,6.261738,28.032078,24.776035,29.589966,31.652576,15.649074,28.673117,35.587105,19.469564,17.155544,26.771187,0.590501,29.478739,26.653585,30.766205,25.769876,71.650291,5.323922,27.529007,25.716139,21.385117,14.321205,25.151096,19.655098,15.312959,24.860538
1999-09-15,6.274441,27.207588,24.424599,28.831257,30.203371,15.716018,28.592695,35.482121,19.377714,17.325058,26.566179,0.572004,29.00284,26.369139,29.855782,25.790676,70.911308,5.27536,27.328241,25.86515,21.05022,14.14138,24.648523,19.329741,15.990874,24.045744
1999-09-16,6.268091,27.207588,24.073166,29.259256,30.22637,15.146963,28.270983,34.81728,19.33836,17.291155,26.173223,0.582913,28.870644,26.804163,29.732729,25.977999,69.869949,5.323737,27.880314,25.45117,21.05022,14.14138,24.648523,19.597681,15.911109,23.937096
1999-09-17,6.191883,27.697119,24.073166,30.017963,30.594431,15.615599,28.069902,34.712299,19.522034,17.630199,26.258659,0.583861,29.58448,27.071871,30.593962,25.8323,67.384155,5.190032,27.579189,26.030752,21.624321,14.12503,25.697382,19.750786,16.309891,24.516512
1999-09-20,5.893403,27.619831,23.967733,30.368153,31.514563,15.280858,27.587324,35.937027,19.33836,17.325058,26.378248,0.599987,29.439081,27.021698,30.306881,26.123716,69.937164,5.24473,28.156378,26.014185,21.576479,14.190418,25.588123,19.482849,16.908054,24.353556
1999-09-21,5.906105,27.078758,24.038027,29.453808,30.433407,14.962858,27.506895,35.692089,18.839817,16.952108,25.69487,0.525523,29.135031,26.837639,30.019819,25.291077,68.324745,5.10495,27.604282,25.583649,21.193748,14.059635,24.867023,19.769932,15.911109,23.756029
1999-09-22,6.096622,27.362179,24.459753,29.901239,30.870462,15.046549,27.98947,35.622089,18.813578,16.646973,25.489859,0.533586,28.857428,26.235296,31.004061,25.436798,67.283386,5.080644,28.05599,25.335268,20.954538,13.716311,25.260351,20.554592,15.871246,23.991413
1999-09-23,6.185531,27.362179,24.284031,28.383812,29.467258,14.544431,27.506895,33.452579,18.721739,16.409643,24.908997,0.480464,28.632702,25.817001,30.634974,25.062141,65.570221,5.06241,27.529007,25.23591,20.380444,13.323956,24.255184,19.942175,15.512341,22.452343
1999-09-24,5.944208,27.413715,24.178598,28.30599,28.662159,14.494224,27.064543,32.262829,18.472471,15.663752,24.601463,0.492796,28.844217,26.051241,30.511938,25.103752,67.182625,5.232575,26.525213,24.325169,20.141235,13.372997,24.124077,19.712515,15.671851,21.922729
1999-09-27,6.039466,27.156057,24.178598,28.461628,29.973337,14.326859,26.823242,33.172653,18.721739,15.799362,25.148172,0.465287,28.553391,26.60339,30.388903,24.687437,66.107712,5.481745,26.475019,24.739147,19.997709,13.340298,23.818155,20.095276,15.552218,22.651516
